id_transaction,date,ville,type_transaction,montant_xof,operateur,genre_client,age_client,zone,statut_compte
TX0004591,2022-04-24,Thiès,Dépôt,314800.0,Orange Money,M,36.0,Urbain,Actif
TX0004664,2023-03-30,Tambacounda,Transfert,10900.0,Orange Money,M,34.0,Periurbain,Actif
TX0001145,2023-04-26,Tambacounda,Retrait,109800.0,Orange Money,F,50.0,Urbain,Actif
TX0004468,2023-06-04,Kaolack,Dépôt,50200.0,Free Money,,28.0,Urbain,Actif
TX0000667,2022-03-29,Kaolack,Paiement,21900.0,Free Money,M,35.0,Urbain,Actif
TX0003019,2023-03-05,Dakar,Dépôt,79100.0,Orange Money,F,44.0,Urbain,Actif
TX0000357,2022-11-17,Dakar,Transfert,23100.0,Wizall,F,46.0,Periurbain,Actif
TX0002831,2022-12-29,Ziguinchor,Dépôt,14700.0,Free Money,M,32.0,Urbain,Actif
TX0002783,2023-03-10,Tambacounda,Paiement,251900.0,Wave,F,35.0,Periurbain,Suspendu
TX0001353,2023-02-01,Saint-Louis,Dépôt,48900.0,Wave,F,52.0,Urbain,Actif
TX0000470,2022-01-07,Saint-Louis,Retrait,16800.0,Free Money,M,23.0,Urbain,Actif
TX0002703,2022-01-10,Tambacounda,Paiement,518200.0,Wave,M,56.0,Urbain,Suspendu
TX0003330,2022-12-06,Thiès,Paiement,177400.0,Free Money,M,24.0,Periurbain,Actif
TX0003637,2022-01-22,Tambacounda,Paiement,10800.0,Orange Money,M,19.0,Urbain,Actif
TX0001396,2022-08-24,Ziguinchor,Transfert,39500.0,Orange Money,,22.0,Urbain,Actif
TX0003584,2022-08-11,Kaolack,Retrait,202600.0,Wave,M,59.0,Rural,Actif
TX0004579,2022-12-20,Tambacounda,Recharge,76300.0,Orange Money,M,20.0,Periurbain,Actif
TX0003376,2023-02-21,Dakar,Retrait,91700.0,Wave,M,38.0,Periurbain,Inactif
TX0001256,2022-04-20,Kaolack,Recharge,21700.0,Wave,F,21.0,Periurbain,Actif
TX0003512,2023-06-18,Tambacounda,Recharge,16900.0,Orange Money,F,43.0,Periurbain,Actif
TX0001250,2023-03-12,Dakar,Retrait,116700.0,Orange Money,M,33.0,Periurbain,Inactif
TX0004905,2022-03-30,Saint-Louis,Retrait,69300.0,Orange Money,F,24.0,Urbain,Actif
TX0004298,2022-08-25,Saint-Louis,Recharge,77300.0,Wave,M,28.0,Periurbain,Actif
TX0003284,2022-09-13,Diourbel,Dépôt,55900.0,Orange Money,F,50.0,Rural,Actif
TX0002933,2022-10-25,Dakar,Retrait,20400.0,Free Money,M,44.0,Rural,Actif
TX0004175,2023-06-29,Tambacounda,Paiement,89900.0,Orange Money,M,57.0,Periurbain,Actif
TX0001852,2023-04-17,Dakar,Transfert,42500.0,Free Money,M,32.0,Urbain,Actif
TX0004967,2023-01-27,Ziguinchor,Transfert,136100.0,Orange Money,M,33.0,Periurbain,Suspendu
TX0002105,2022-06-23,Saint-Louis,Paiement,376800.0,Orange Money,M,21.0,Periurbain,Actif
TX0000133,2022-07-04,Ziguinchor,Paiement,68600.0,Free Money,M,23.0,Urbain,Actif
TX0000928,2022-12-13,Tambacounda,Recharge,2000000.0,Free Money,F,25.0,Urbain,Actif
TX0000823,2022-08-06,Dakar,Transfert,80800.0,Orange Money,M,44.0,Urbain,Actif
TX0004978,2022-01-01,Dakar,Retrait,451300.0,Free Money,F,41.0,Urbain,Actif
TX0001531,2022-11-30,Tambacounda,Retrait,32900.0,Wave,M,56.0,Rural,Actif
TX0001214,2023-01-15,Kaolack,Transfert,70600.0,Wave,M,55.0,Rural,Actif
TX0000504,2023-01-10,Kaolack,Transfert,20900.0,Orange Money,F,34.0,Urbain,Actif
TX0004285,2022-11-22,Dakar,Recharge,824800.0,Orange Money,F,39.0,Periurbain,Actif
TX0001996,2023-06-08,Diourbel,Paiement,266600.0,Free Money,F,21.0,Urbain,Actif
TX0003072,2022-06-21,Saint-Louis,Transfert,41300.0,Wizall,,61.0,Urbain,Actif
TX0001958,2022-12-14,Tambacounda,Transfert,55000.0,Wizall,M,41.0,Urbain,Actif
TX0001384,2022-12-26,Ziguinchor,Dépôt,32200.0,Free Money,M,42.0,Urbain,Actif
TX0000894,2023-01-01,Saint-Louis,Transfert,34100.0,Free Money,M,57.0,Periurbain,Actif
TX0000455,2022-09-27,Dakar,Dépôt,18800.0,Wizall,F,44.0,Urbain,Suspendu
TX0004732,2023-02-01,Diourbel,Dépôt,39700.0,Orange Money,F,24.0,Urbain,Actif
TX0003709,2023-06-11,Diourbel,Paiement,37700.0,Orange Money,F,23.0,Urbain,Actif
TX0004713,2023-02-16,Saint-Louis,Dépôt,14600.0,Wave,M,35.0,Urbain,Inactif
TX0004268,2023-03-22,Dakar,Paiement,126400.0,Wizall,F,56.0,Rural,Actif
TX0003522,2022-05-27,Saint-Louis,Transfert,754300.0,Wave,M,20.0,Urbain,Actif
TX0004134,2022-11-21,Diourbel,Paiement,54200.0,Free Money,,64.0,Urbain,Actif
TX0003602,2022-04-12,Thiès,Transfert,213200.0,Free Money,M,53.0,Rural,Actif
TX0000713,2022-08-14,Thiès,Dépôt,794900.0,Free Money,M,56.0,Urbain,Actif
TX0004186,2022-03-12,Diourbel,Retrait,48100.0,Orange Money,M,52.0,Urbain,Inactif
TX0002214,2023-02-02,Kaolack,Dépôt,49500.0,Wave,M,57.0,Urbain,Actif
TX0002923,2022-04-10,Dakar,Retrait,206200.0,Free Money,F,30.0,Periurbain,Actif
TX0001810,2022-12-28,Dakar,Recharge,317800.0,Orange Money,M,18.0,Periurbain,Actif
TX0003486,2022-07-14,Diourbel,Dépôt,76300.0,Orange Money,F,41.0,Periurbain,Actif
TX0003141,2023-05-19,Dakar,Retrait,27400.0,Wave,M,61.0,Periurbain,Actif
TX0001827,2023-06-14,Dakar,Recharge,8500.0,Orange Money,M,31.0,Periurbain,Actif
TX0001155,2023-02-16,Dakar,Retrait,15600.0,Orange Money,M,61.0,Urbain,Actif
TX0001324,2023-06-18,Kaolack,Retrait,222000.0,Wave,M,36.0,Rural,Actif
TX0004312,2022-03-10,Kaolack,Dépôt,68700.0,Wizall,M,45.0,Rural,Actif
TX0000510,2022-12-02,Kaolack,Retrait,237900.0,Wave,F,30.0,Rural,Actif
TX0001680,2022-07-09,Saint-Louis,Dépôt,19400.0,Wave,M,23.0,Urbain,Actif
TX0000499,2023-06-24,Tambacounda,Dépôt,78300.0,Wave,M,22.0,Rural,Actif
TX0004629,2022-10-07,Ziguinchor,Dépôt,98100.0,Orange Money,F,44.0,Periurbain,Actif
TX0001856,2023-02-18,Diourbel,Dépôt,110400.0,Orange Money,F,35.0,Urbain,Suspendu
TX0001388,2023-06-15,Dakar,Retrait,31400.0,Orange Money,F,35.0,Rural,Inactif
TX0003719,2022-05-23,Diourbel,Dépôt,71000.0,Orange Money,F,39.0,Urbain,Actif
TX0002386,2022-07-23,Saint-Louis,Retrait,318200.0,Free Money,F,35.0,Rural,Actif
TX0003236,2022-05-01,TAMBACOUNDA,Retrait,36400.0,Wizall,F,18.0,Urbain,Inactif
TX0001540,2023-01-23,Dakar,Paiement,66100.0,Wave,F,30.0,Periurbain,Actif
TX0001217,2023-01-08,Diourbel,Transfert,15400.0,Wave,,56.0,Urbain,Actif
TX0002681,2023-04-03,Kaolack,Paiement,57100.0,Free Money,F,63.0,Urbain,Actif
TX0002993,2022-08-05,Ziguinchor,Dépôt,106600.0,Orange Money,F,31.0,Periurbain,Actif
TX0001191,2022-11-15,Diourbel,Recharge,103200.0,Orange Money,M,29.0,Periurbain,Actif
TX0001542,2022-11-07,Dakar,Retrait,3400.0,Orange Money,M,48.0,Urbain,Actif
TX0003301,2023-06-30,DAKAR,Retrait,27700.0,Wizall,F,49.0,Urbain,Actif
TX0003324,2023-03-04,Diourbel,Transfert,170900.0,Free Money,M,57.0,Rural,Actif
TX0002539,2023-02-25,Ziguinchor,Paiement,5300.0,Orange Money,F,26.0,Periurbain,Actif
TX0000953,2023-05-16,Saint-Louis,Transfert,59200.0,Wave,F,52.0,Periurbain,Actif
TX0004330,2022-06-03,Dakar,Transfert,31600.0,Wave,M,32.0,Rural,Actif
TX0000732,2022-12-30,Thiès,Dépôt,160700.0,Wizall,M,47.0,Rural,Actif
TX0001156,2022-03-28,Saint-Louis,Dépôt,23900.0,Orange Money,M,37.0,Rural,Actif
TX0003294,2023-06-14,Dakar,Recharge,44000.0,Wave,F,38.0,Urbain,Actif
TX0002982,2023-01-21,Diourbel,Retrait,5200.0,Orange Money,M,58.0,Urbain,Actif
TX0002156,2022-03-19,Diourbel,Transfert,79200.0,Free Money,M,36.0,Periurbain,Actif
TX0001062,2023-02-25,Saint-Louis,Recharge,144300.0,Orange Money,F,42.0,Rural,Actif
TX0002616,2022-07-17,Diourbel,Paiement,136300.0,Orange Money,M,50.0,Urbain,Actif
TX0001167,2022-10-05,Diourbel,Retrait,66000.0,Orange Money,M,64.0,Periurbain,Actif
TX0003222,2022-02-15,Ziguinchor,Retrait,24600.0,Orange Money,F,56.0,Periurbain,Actif
TX0003636,2023-05-19,Tambacounda,Transfert,30500.0,Orange Money,M,44.0,Urbain,Actif
TX0002938,2023-06-05,Thiès,Dépôt,74900.0,Wave,F,23.0,Rural,Actif
TX0004491,2023-01-16,ZIGUINCHOR,Dépôt,145700.0,Free Money,M,22.0,Periurbain,Actif
TX0003140,2022-07-22,Tambacounda,Transfert,23500.0,Wizall,F,28.0,Periurbain,Actif
TX0000143,2022-06-14,Tambacounda,Transfert,45700.0,Orange Money,F,30.0,Urbain,Actif
TX0003577,2022-09-25,Diourbel,Retrait,133800.0,Wizall,M,48.0,Urbain,Actif
TX0002782,2023-06-21,Kaolack,Dépôt,32900.0,Orange Money,F,26.0,Urbain,Actif
TX0000717,2023-06-12,Ziguinchor,Dépôt,22900.0,Orange Money,M,60.0,Urbain,Actif
TX0001819,2022-07-28,Thiès,Retrait,111300.0,Wave,M,29.0,Urbain,Actif
TX0002502,2022-11-10,Thiès,Paiement,153400.0,Orange Money,M,18.0,Rural,Actif
TX0004360,2022-02-02,Diourbel,Retrait,25200.0,Wizall,M,36.0,Urbain,Inactif
TX0004171,2023-06-25,Diourbel,Recharge,13100.0,Free Money,M,36.0,Urbain,Actif
TX0000395,2023-05-25,Tambacounda,Dépôt,109500.0,Free Money,M,38.0,Urbain,Actif
TX0004934,2022-09-25,Thiès,Retrait,43000.0,Orange Money,F,45.0,Periurbain,Actif
TX0004492,2022-11-07,Tambacounda,Transfert,42400.0,Orange Money,M,47.0,Periurbain,Actif
TX0001365,2022-03-13,Saint-Louis,Recharge,21500.0,Wave,M,46.0,Periurbain,Inactif
TX0004651,2023-01-28,Thiès,Dépôt,70500.0,Free Money,M,54.0,Rural,Actif
TX0000595,2022-09-17,Dakar,Transfert,41600.0,Orange Money,,64.0,Periurbain,Actif
TX0003952,2023-06-18,Diourbel,Retrait,5900.0,Wave,M,42.0,Periurbain,Actif
TX0002914,2022-05-03,Saint-Louis,Dépôt,71800.0,Free Money,M,,Rural,Actif
TX0002326,2023-03-26,Dakar,Retrait,191100.0,Wave,F,34.0,Periurbain,Actif
TX0003766,2022-11-23,Diourbel,Transfert,25000.0,Free Money,F,54.0,Periurbain,Actif
TX0003440,2022-07-07,Kaolack,Retrait,41100.0,Wave,F,28.0,Urbain,Suspendu
TX0003851,2022-03-05,Saint-Louis,Recharge,34900.0,Orange Money,M,49.0,Rural,Actif
TX0004132,2022-12-29,Ziguinchor,Dépôt,5000.0,Wave,M,27.0,Urbain,Actif
TX0004684,2023-03-01,Tambacounda,Transfert,39800.0,Orange Money,M,18.0,Rural,Actif
TX0002143,2022-06-21,Saint-Louis,Retrait,40100.0,Free Money,M,43.0,Urbain,Actif
TX0001571,2022-04-02,Diourbel,Transfert,81700.0,Free Money,F,53.0,Urbain,Suspendu
TX0004079,2022-05-04,Kaolack,Transfert,30400.0,Orange Money,M,32.0,Urbain,Actif
TX0001122,2023-04-17,Saint-Louis,Dépôt,146100.0,Wave,F,59.0,Urbain,Suspendu
TX0002786,2023-06-10,Saint-Louis,Dépôt,17100.0,Orange Money,M,59.0,Rural,Actif
TX0002967,2022-11-04,Ziguinchor,Paiement,20600.0,Free Money,M,43.0,Urbain,Actif
TX0002504,2022-04-20,Diourbel,Recharge,23900.0,Orange Money,M,37.0,Rural,Actif
TX0003465,2023-01-21,DAKAR,Dépôt,138600.0,Orange Money,F,54.0,Urbain,Actif
TX0000675,2023-06-22,Kaolack,Dépôt,2000.0,Wizall,F,46.0,Periurbain,Actif
TX0002808,2022-09-18,Dakar,Dépôt,175100.0,Wizall,M,36.0,Periurbain,Actif
TX0003348,2022-06-21,Ziguinchor,Transfert,1700.0,Free Money,F,34.0,Urbain,Actif
TX0000728,2022-04-21,Thiès,Dépôt,131000.0,Wave,M,55.0,Periurbain,Actif
TX0000412,2023-06-04,Ziguinchor,Paiement,97300.0,Orange Money,M,33.0,Urbain,Actif
TX0003146,2023-05-05,Diourbel,Transfert,63800.0,Orange Money,M,23.0,Urbain,Inactif
TX0001516,2022-12-21,Ziguinchor,Transfert,17300.0,Orange Money,M,20.0,Urbain,Inactif
TX0000825,2023-05-19,ZIGUINCHOR,Paiement,44200.0,Wave,M,22.0,Urbain,Actif
TX0003267,2022-11-03,Kaolack,Retrait,239300.0,Wave,F,47.0,Urbain,Suspendu
TX0003974,2022-05-29,Thiès,Transfert,43100.0,Orange Money,,31.0,Urbain,Suspendu
TX0000616,2022-02-03,Saint-Louis,Retrait,31400.0,Wave,M,47.0,Urbain,Actif
TX0000114,2022-12-13,Saint-Louis,Retrait,346200.0,Free Money,M,19.0,Urbain,Actif
TX0000417,2022-06-29,Saint-Louis,Paiement,135400.0,Free Money,F,48.0,Periurbain,Inactif
TX0003069,2023-01-05,Ziguinchor,Dépôt,62200.0,Free Money,M,27.0,Rural,Actif
TX0001625,2023-01-13,Ziguinchor,Transfert,137300.0,Wizall,M,58.0,Urbain,Actif
TX0000672,2022-02-13,Diourbel,Transfert,64000.0,Orange Money,F,27.0,Urbain,Actif
TX0004185,2022-12-12,Kaolack,Dépôt,19200.0,Orange Money,M,18.0,Urbain,Actif
TX0002896,2022-10-22,Diourbel,Dépôt,29900.0,Wave,F,21.0,Periurbain,Suspendu
TX0004767,2022-02-23,THIÈS,Recharge,21000.0,Orange Money,F,47.0,Urbain,Actif
TX0002082,2022-09-11,Thiès,Transfert,40900.0,Orange Money,F,26.0,Periurbain,Actif
TX0000753,2022-07-03,Kaolack,Dépôt,47200.0,Wave,M,54.0,Urbain,Actif
TX0002546,2022-02-12,Tambacounda,Transfert,97000.0,Wizall,M,48.0,Periurbain,Inactif
TX0003969,2022-08-06,Diourbel,Dépôt,117900.0,Orange Money,M,31.0,Rural,Actif
TX0003373,2022-12-29,Thiès,Transfert,379700.0,Wave,F,31.0,Urbain,Actif
TX0004107,2022-01-28,Dakar,Recharge,66200.0,Orange Money,M,22.0,Urbain,Actif
TX0002444,2022-08-29,Tambacounda,Transfert,58100.0,Free Money,F,18.0,Periurbain,Actif
TX0004380,2022-02-03,Ziguinchor,Dépôt,524000.0,Orange Money,F,42.0,Urbain,Actif
TX0001066,2022-05-11,Diourbel,Recharge,24800.0,Wizall,M,44.0,Periurbain,Inactif
TX0003913,2023-06-20,Saint-Louis,Recharge,21500.0,Orange Money,M,59.0,Rural,Actif
TX0003498,2022-04-18,Diourbel,Retrait,497800.0,Free Money,F,44.0,Urbain,Actif
TX0002738,2023-06-11,Ziguinchor,Dépôt,41000.0,Wave,M,29.0,Urbain,Actif
TX0004000,2022-11-09,Diourbel,Transfert,10600.0,Orange Money,F,53.0,Periurbain,Actif
TX0001568,2022-12-08,Dakar,Dépôt,70500.0,Free Money,F,27.0,Rural,Actif
TX0002427,2023-06-07,Thiès,Dépôt,35900.0,Wave,M,21.0,Urbain,Actif
TX0003746,2022-12-29,TAMBACOUNDA,Recharge,45200.0,Orange Money,M,52.0,Rural,Actif
TX0004844,2022-04-08,Diourbel,Transfert,127400.0,Free Money,M,33.0,Rural,Actif
TX0001687,2022-09-24,Dakar,Recharge,93000.0,Orange Money,F,43.0,Urbain,Actif
TX0000851,2023-02-15,Thiès,Dépôt,82200.0,Orange Money,F,24.0,Periurbain,Actif
TX0003546,2022-02-15,DAKAR,Dépôt,80900.0,Wave,M,55.0,Periurbain,Suspendu
TX0000895,2022-04-23,SAINT-LOUIS,Retrait,24100.0,Wave,M,42.0,Periurbain,Actif
TX0004592,2022-10-03,Kaolack,Recharge,273600.0,Free Money,F,55.0,Periurbain,Actif
TX0000335,2022-01-23,Dakar,Dépôt,18800.0,Free Money,M,42.0,Rural,Actif
TX0002839,2022-07-23,Dakar,Dépôt,60500.0,Orange Money,F,29.0,Periurbain,Actif
TX0003087,2022-01-09,Thiès,Retrait,88200.0,Wave,M,45.0,Periurbain,Actif
TX0004611,2022-02-04,Saint-Louis,Dépôt,60400.0,Free Money,M,55.0,Rural,Actif
TX0001348,2023-06-25,Kaolack,Paiement,395700.0,Orange Money,M,33.0,Urbain,Actif
TX0001015,2023-05-22,Kaolack,Paiement,213700.0,Orange Money,M,18.0,Periurbain,Actif
TX0002816,2022-09-30,Kaolack,Transfert,712900.0,Wave,M,51.0,Rural,Actif
TX0001631,2022-07-10,Tambacounda,Transfert,38200.0,Free Money,M,58.0,Urbain,Suspendu
TX0002489,2022-07-25,Kaolack,Paiement,2600.0,Orange Money,F,,Periurbain,Actif
TX0003730,2022-03-24,Thiès,Paiement,89400.0,Orange Money,F,31.0,Urbain,Actif
TX0003251,2022-03-05,ZIGUINCHOR,Transfert,196700.0,Wave,M,43.0,Urbain,Suspendu
TX0004731,2022-02-06,Diourbel,Dépôt,250800.0,Orange Money,F,44.0,Urbain,Actif
TX0002070,2023-02-18,Saint-Louis,Transfert,76100.0,Wave,M,,Rural,Actif
TX0004452,2023-04-01,Kaolack,Dépôt,21900.0,Orange Money,F,,Urbain,Actif
TX0004981,2022-05-13,Saint-Louis,Transfert,51600.0,Orange Money,M,19.0,Periurbain,Actif
TX0001635,2022-05-09,Tambacounda,Dépôt,75500.0,Orange Money,F,59.0,Urbain,Actif
TX0004646,2023-01-06,Tambacounda,Recharge,25900.0,Orange Money,M,46.0,Urbain,Actif
TX0002479,2023-03-11,Tambacounda,Transfert,22300.0,Wave,F,63.0,Rural,Inactif
TX0002265,2022-12-12,DIOURBEL,Recharge,69900.0,Wave,F,18.0,Periurbain,Actif
TX0002959,2023-03-18,Ziguinchor,Dépôt,64000.0,Wizall,F,20.0,Periurbain,Actif
TX0004829,2022-10-03,Thiès,Paiement,393300.0,Orange Money,F,48.0,Rural,Actif
TX0003059,2023-06-05,Ziguinchor,Paiement,7100.0,Orange Money,F,46.0,Periurbain,Actif
TX0002141,2022-10-23,Saint-Louis,Retrait,70300.0,Free Money,M,26.0,Urbain,Actif
TX0003118,2022-05-16,Ziguinchor,Transfert,378200.0,Orange Money,M,61.0,Periurbain,Actif
TX0004822,2022-07-26,Diourbel,Transfert,55400.0,Orange Money,F,34.0,Periurbain,Suspendu
TX0004045,2022-08-22,Dakar,Dépôt,39200.0,Free Money,M,47.0,Rural,Actif
TX0003356,2023-01-16,Kaolack,Recharge,25400.0,Wave,,19.0,Periurbain,Actif
TX0002744,2022-12-07,Ziguinchor,Paiement,32200.0,Orange Money,M,44.0,Urbain,Actif
TX0003506,2023-06-17,Dakar,Retrait,264200.0,Orange Money,M,52.0,Periurbain,Actif
TX0001679,2023-01-16,Dakar,Retrait,7100.0,Wave,,36.0,Urbain,Actif
TX0004249,2023-06-15,Saint-Louis,Transfert,36600.0,Orange Money,M,33.0,Rural,Actif
TX0003147,2022-12-31,Kaolack,Dépôt,169100.0,Orange Money,M,40.0,Periurbain,Actif
TX0002294,2022-01-04,Tambacounda,Transfert,28100.0,Free Money,F,44.0,Urbain,Actif
TX0000580,2022-09-09,Kaolack,Paiement,108600.0,Orange Money,F,37.0,Rural,Actif
TX0001470,2022-11-07,Diourbel,Dépôt,23900.0,Orange Money,M,63.0,Urbain,Actif
TX0004070,2022-06-27,Thiès,Paiement,52200.0,Orange Money,,55.0,Urbain,Actif
TX0003343,2022-03-27,Kaolack,Retrait,16900.0,Orange Money,M,31.0,Urbain,Actif
TX0004583,2023-02-23,Dakar,Retrait,16900.0,Wave,M,35.0,Urbain,Actif
TX0003672,2023-02-01,Saint-Louis,Dépôt,364400.0,Wave,F,34.0,Rural,Actif
TX0000559,2022-12-06,Ziguinchor,Recharge,11800.0,Orange Money,M,45.0,Urbain,Inactif
TX0002849,2022-07-16,Saint-Louis,Paiement,34700.0,Free Money,F,41.0,Periurbain,Actif
TX0000512,2023-05-26,Tambacounda,Recharge,274100.0,Wizall,F,28.0,Urbain,Actif
TX0004729,2022-04-02,Diourbel,Paiement,393800.0,Orange Money,F,63.0,Urbain,Actif
TX0001081,2022-02-18,Diourbel,Transfert,8800.0,Free Money,F,54.0,Rural,Actif
TX0001664,2023-06-27,Ziguinchor,Retrait,13000.0,Orange Money,F,47.0,Periurbain,Actif
TX0001012,2023-06-01,Saint-Louis,Dépôt,88600.0,Free Money,F,57.0,Urbain,Actif
TX0001931,2022-11-04,Thiès,Dépôt,20100.0,Wave,M,52.0,Periurbain,Actif
TX0001150,2023-01-23,KAOLACK,Dépôt,11300.0,Wave,M,39.0,Periurbain,Actif
TX0002838,2023-02-21,Dakar,Retrait,253300.0,Orange Money,M,32.0,Urbain,Actif
TX0000116,2023-03-16,Dakar,Transfert,189900.0,Free Money,M,39.0,Periurbain,Inactif
TX0000740,2022-09-11,Saint-Louis,Recharge,349800.0,Orange Money,M,32.0,Urbain,Actif
TX0004904,2023-05-22,Kaolack,Recharge,39600.0,Orange Money,M,38.0,Rural,Actif
TX0003675,2022-06-03,Ziguinchor,Transfert,360100.0,Orange Money,M,52.0,Rural,Actif
TX0000830,2022-05-03,Dakar,Recharge,129900.0,Orange Money,F,64.0,Urbain,Actif
TX0000119,2022-10-23,Tambacounda,Dépôt,83700.0,Orange Money,M,63.0,Urbain,Actif
TX0004877,2023-01-16,Thiès,Dépôt,82500.0,Wave,M,22.0,Rural,Actif
TX0004836,2022-07-26,Ziguinchor,Dépôt,240100.0,Wave,M,41.0,Periurbain,Actif
TX0000635,2022-09-02,Saint-Louis,Dépôt,532100.0,Wave,F,53.0,Urbain,Actif
TX0004465,2022-08-05,Thiès,Retrait,7700.0,Free Money,F,42.0,Periurbain,Inactif
TX0004364,2022-05-05,Diourbel,Paiement,10800.0,Wave,M,30.0,Urbain,Actif
TX0004142,2022-02-21,Thiès,Paiement,10400.0,Wave,M,34.0,Rural,Actif
TX0000991,2023-01-15,Tambacounda,Dépôt,230200.0,Orange Money,F,38.0,Urbain,Actif
TX0000876,2023-01-27,Tambacounda,Paiement,127200.0,Orange Money,F,52.0,Urbain,Actif
TX0000004,2022-03-27,Thiès,Retrait,114100.0,Wave,M,34.0,Urbain,Actif
TX0003051,2022-09-22,Kaolack,Dépôt,217200.0,Wave,F,46.0,Rural,Suspendu
TX0003124,2023-02-05,Ziguinchor,Dépôt,37700.0,Free Money,M,61.0,Rural,Actif
TX0002660,2022-09-16,Ziguinchor,Paiement,179000.0,Orange Money,F,61.0,Periurbain,Inactif
TX0002491,2022-04-22,Kaolack,Transfert,12000.0,Orange Money,M,64.0,Periurbain,Actif
TX0003854,2022-12-28,Tambacounda,Paiement,12000.0,Wizall,F,50.0,Periurbain,Suspendu
TX0001715,2023-06-29,Saint-Louis,Dépôt,56800.0,Free Money,M,29.0,Periurbain,Actif
TX0001148,2023-04-11,Ziguinchor,Transfert,6700.0,Wave,M,54.0,Periurbain,Actif
TX0003261,2022-10-05,Dakar,Recharge,21800.0,Orange Money,M,20.0,Periurbain,Actif
TX0000574,2023-04-17,Dakar,Recharge,36300.0,Orange Money,M,58.0,Rural,Actif
TX0003769,2022-03-05,DAKAR,Dépôt,12100.0,Orange Money,F,50.0,Periurbain,Actif
TX0003736,2022-12-29,Diourbel,Dépôt,25800.0,Free Money,,35.0,Rural,Actif
TX0004146,2022-02-26,Thiès,Retrait,101600.0,Orange Money,F,19.0,Periurbain,Actif
TX0000853,2023-05-07,Ziguinchor,Retrait,13100.0,Wave,M,19.0,Urbain,Actif
TX0001982,2022-09-08,Tambacounda,Dépôt,7300.0,Free Money,M,25.0,Urbain,Actif
TX0002774,2022-10-26,Diourbel,Paiement,210700.0,Orange Money,F,64.0,Urbain,Actif
TX0001166,2023-04-01,Kaolack,Retrait,16500.0,Wave,F,26.0,Periurbain,Actif
TX0000971,2023-05-28,Saint-Louis,Dépôt,72400.0,Free Money,M,57.0,Rural,Actif
TX0002701,2023-06-18,Kaolack,Transfert,26800.0,Orange Money,M,61.0,Urbain,Actif
TX0004495,2022-11-30,Thiès,Dépôt,75700.0,Free Money,M,34.0,Urbain,Actif
TX0003847,2022-11-04,Thiès,Retrait,231700.0,Orange Money,F,18.0,Urbain,Inactif
TX0002368,2022-07-07,Tambacounda,Retrait,47900.0,Orange Money,F,21.0,Periurbain,Actif
TX0004115,2022-07-06,Kaolack,Transfert,42400.0,Wave,M,31.0,Periurbain,Actif
TX0004131,2022-04-30,Thiès,Dépôt,23100.0,Free Money,F,41.0,Urbain,Actif
TX0002950,2023-03-29,Diourbel,Recharge,13400.0,Orange Money,M,,Urbain,Actif
TX0000524,2023-04-04,Diourbel,Dépôt,166100.0,Orange Money,M,36.0,Periurbain,Actif
TX0002455,2022-03-18,Tambacounda,Paiement,12800.0,Orange Money,M,27.0,Urbain,Inactif
TX0001841,2022-08-25,Dakar,Retrait,742600.0,Orange Money,M,19.0,Rural,Actif
TX0000537,2022-05-16,Thiès,Recharge,212100.0,Wave,F,64.0,Urbain,Actif
TX0002806,2023-02-19,Thiès,Retrait,32600.0,Wave,F,43.0,Rural,Actif
TX0004341,2022-01-27,Tambacounda,Paiement,1800.0,Wizall,F,21.0,Urbain,Actif
TX0003175,2022-04-12,Tambacounda,Transfert,38600.0,Orange Money,M,,Rural,Actif
TX0000784,2022-04-10,Dakar,Dépôt,77100.0,Wave,M,18.0,Urbain,Actif
TX0004057,2022-01-22,Diourbel,Dépôt,724600.0,Orange Money,F,20.0,Periurbain,Inactif
TX0001409,2023-04-20,Kaolack,Retrait,94000.0,Wave,M,36.0,Urbain,Actif
TX0002537,2022-03-20,Kaolack,Dépôt,85300.0,Free Money,M,41.0,Urbain,Actif
TX0000154,2023-06-24,Diourbel,Paiement,122300.0,Free Money,F,46.0,Periurbain,Actif
TX0003009,2022-01-29,Thiès,Transfert,244100.0,Orange Money,F,19.0,Urbain,Actif
TX0001686,2023-05-20,Diourbel,Retrait,22600.0,Wizall,M,30.0,Periurbain,Actif
TX0002901,2023-02-23,Tambacounda,Paiement,21600.0,Free Money,M,41.0,Rural,Actif
TX0003859,2023-04-02,Thiès,Dépôt,26500.0,Free Money,F,60.0,Periurbain,Actif
TX0004721,2022-01-30,TAMBACOUNDA,Transfert,441000.0,Wizall,M,64.0,Urbain,Actif
TX0003863,2022-05-20,Ziguinchor,Retrait,30800.0,Orange Money,F,49.0,Rural,Actif
TX0002733,2023-06-08,DAKAR,Retrait,152100.0,Orange Money,M,55.0,Urbain,Actif
TX0001895,2023-02-05,Thiès,Dépôt,338800.0,Orange Money,,23.0,Rural,Suspendu
TX0000569,2022-07-10,Tambacounda,Transfert,213100.0,Orange Money,M,36.0,Periurbain,Actif
TX0001816,2022-06-11,DIOURBEL,Retrait,32100.0,Orange Money,F,22.0,Rural,Actif
TX0002065,2023-03-07,Ziguinchor,Transfert,8900.0,Orange Money,M,41.0,Rural,Actif
TX0000127,2023-04-16,Tambacounda,Dépôt,212100.0,Wave,,58.0,Rural,Actif
